"","ST","POBP","count","location","country","region"
"3289",33,208,1,"NH","Cyprus","EUROPE"
"3290",33,209,1,"NH","HongKong","ASIA"
"3291",33,210,64,"NH","India","ASIA"
"3292",33,211,3,"NH","Indonesia","ASIA"
"3293",33,212,3,"NH","Iran","ASIA"
"3294",33,213,2,"NH","Iraq","ASIA"
"3295",33,214,2,"NH","Israel","ASIA"
"3296",33,215,6,"NH","Japan","ASIA"
"3297",33,216,3,"NH","Jordan","ASIA"
"3298",33,217,24,"NH","Korea",NA
"3299",33,218,2,"NH","Kazakhstan","ASIA"
"3300",33,222,1,"NH","Kuwait","ASIA"
"3301",33,223,4,"NH","Laos","ASIA"
"3302",33,224,1,"NH","Lebanon","ASIA"
"3303",33,226,1,"NH","Malaysia","ASIA"
"3304",33,229,13,"NH","Nepal","ASIA"
"3305",33,231,8,"NH","Pakistan","ASIA"
"3306",33,233,17,"NH","Philippines","ASIA"
"3307",33,235,2,"NH","SaudiArabia","ASIA"
"3308",33,240,11,"NH","Taiwan","ASIA"
"3309",33,242,4,"NH","Thailand","ASIA"
"3310",33,243,3,"NH","Turkey","ASIA"
"3311",33,247,11,"NH","Vietnam","ASIA"
"3312",33,300,1,"NH","Bermuda",NA
"3313",33,301,120,"NH","Canada","AMERICA"
"3314",33,303,16,"NH","Mexico","AMERICA"
"3315",33,311,1,"NH","CostaRica","AMERICA"
"3316",33,312,9,"NH","ElSalvador","AMERICA"
"3317",33,313,2,"NH","Guatemala","AMERICA"
"3318",33,316,1,"NH","Panama","AMERICA"
"3319",33,324,1,"NH","Barbados","AMERICA"
"3320",33,328,1,"NH","Dominica","AMERICA"
"3321",33,329,9,"NH","DominicanRepublic","AMERICA"
"3322",33,332,5,"NH","Haiti","AMERICA"
"3323",33,333,8,"NH","Jamaica","AMERICA"
"3324",33,341,1,"NH","Trinidad",NA
"3325",33,362,14,"NH","Brazil","AMERICA"
"3326",33,363,1,"NH","Chile","AMERICA"
"3327",33,364,6,"NH","Colombia","AMERICA"
"3328",33,369,2,"NH","Paraguay","AMERICA"
"3329",33,370,2,"NH","Peru","AMERICA"
"3330",33,372,4,"NH","Uruguay","AMERICA"
"3331",33,373,4,"NH","Venezuela","AMERICA"
"3332",33,412,1,"NH","Congo","AFRICA"
"3333",33,414,2,"NH","Egypt","AFRICA"
"3334",33,416,5,"NH","Ethiopia","AFRICA"
"3335",33,417,1,"NH","Eritrea","AFRICA"
"3336",33,421,2,"NH","Ghana","AFRICA"
"3337",33,427,8,"NH","Kenya","AFRICA"
"3338",33,436,2,"NH","Morocco","AFRICA"
"3339",33,449,2,"NH","SouthAfrica","AFRICA"
"3340",33,457,1,"NH","Uganda","AFRICA"
"3341",33,459,3,"NH","DemocraticRepublicofCongo",NA
"3342",33,461,2,"NH","Zimbabwe","AFRICA"
"3343",33,463,1,"NH","EasternAfrica",NA
"3344",33,501,3,"NH","Australia","OCEANIA"
"3345",34,100,23,"NJ","Albania","EUROPE"
"3346",34,102,29,"NJ","Austria","EUROPE"
"3347",34,103,10,"NJ","Belgium","EUROPE"
"3348",34,104,41,"NJ","Bulgaria","EUROPE"
"3349",34,105,12,"NJ","Czechoslovakia",NA
"3350",34,106,8,"NJ","Denmark","EUROPE"
"3351",34,108,9,"NJ","Finland","EUROPE"
"3352",34,109,88,"NJ","France","EUROPE"
"3353",34,110,276,"NJ","Germany","EUROPE"
"3354",34,116,77,"NJ","Greece","EUROPE"
"3355",34,117,55,"NJ","Hungary","EUROPE"
"3356",34,118,1,"NJ","Iceland","EUROPE"
"3357",34,119,84,"NJ","Ireland","EUROPE"
"3358",34,120,451,"NJ","Italy","EUROPE"
"3359",34,126,31,"NJ","Netherlands","EUROPE"
"3360",34,127,10,"NJ","Norway","EUROPE"
"3361",34,128,502,"NJ","Poland","EUROPE"
"3362",34,129,338,"NJ","Portugal","EUROPE"
"3363",34,132,70,"NJ","Romania","EUROPE"
"3364",34,134,88,"NJ","Spain","EUROPE"
"3365",34,136,4,"NJ","Sweden","EUROPE"
"3366",34,137,24,"NJ","Switzerland","EUROPE"
"3367",34,138,152,"NJ","UnitedKingdom","EUROPE"
"3368",34,139,115,"NJ","England","EUROPE"
"3369",34,140,35,"NJ","Scotland","EUROPE"
"3370",34,147,31,"NJ","Yugoslavia","EUROPE"
"3371",34,148,5,"NJ","CzechRepublic","EUROPE"
"3372",34,149,43,"NJ","Slovakia","EUROPE"
"3373",34,150,13,"NJ","BosniaandHerzegovina",NA
"3374",34,151,35,"NJ","Croatia","EUROPE"
"3375",34,152,27,"NJ","Macedonia","EUROPE"
"3376",34,154,16,"NJ","Serbia","EUROPE"
"3377",34,156,15,"NJ","Latvia","EUROPE"
"3378",34,157,27,"NJ","Lithuania","EUROPE"
"3379",34,158,12,"NJ","Armenia","EUROPE"
"3380",34,159,1,"NJ","Azerbaijan","EUROPE"
"3381",34,160,22,"NJ","Belarus","EUROPE"
"3382",34,161,19,"NJ","Georgia","EUROPE"
"3383",34,162,10,"NJ","Moldova","EUROPE"
"3384",34,163,186,"NJ","Russia",NA
"3385",34,164,164,"NJ","Ukraine","EUROPE"
"3386",34,165,31,"NJ","USSR",NA
"3387",34,168,9,"NJ","Montenegro","EUROPE"
"3388",34,169,21,"NJ","OtherEurope",NA
"3389",34,200,16,"NJ","Afghanistan","ASIA"
"3390",34,202,115,"NJ","Bangladesh","ASIA"
"3391",34,205,20,"NJ","Myanmar",NA
"3392",34,206,7,"NJ","Cambodia","ASIA"
"3393",34,207,597,"NJ","China","ASIA"
"3394",34,208,2,"NJ","Cyprus","EUROPE"
"3395",34,209,124,"NJ","HongKong","ASIA"
"3396",34,210,2091,"NJ","India","ASIA"
"3397",34,211,17,"NJ","Indonesia","ASIA"
"3398",34,212,65,"NJ","Iran","ASIA"
"3399",34,213,9,"NJ","Iraq","ASIA"
"3400",34,214,87,"NJ","Israel","ASIA"
"3401",34,215,106,"NJ","Japan","ASIA"
"3402",34,216,41,"NJ","Jordan","ASIA"
"3403",34,217,589,"NJ","Korea",NA
"3404",34,218,13,"NJ","Kazakhstan","ASIA"
"3405",34,222,21,"NJ","Kuwait","ASIA"
"3406",34,223,5,"NJ","Laos","ASIA"
"3407",34,224,26,"NJ","Lebanon","ASIA"
"3408",34,226,25,"NJ","Malaysia","ASIA"
"3409",34,229,2,"NJ","Nepal","ASIA"
"3410",34,231,276,"NJ","Pakistan","ASIA"
"3411",34,233,894,"NJ","Philippines","ASIA"
"3412",34,235,12,"NJ","SaudiArabia","ASIA"
"3413",34,236,13,"NJ","Singapore","ASIA"
"3414",34,238,27,"NJ","SriLanka","ASIA"
"3415",34,239,46,"NJ","Syria","ASIA"
"3416",34,240,163,"NJ","Taiwan","ASIA"
"3417",34,242,31,"NJ","Thailand","ASIA"
"3418",34,243,139,"NJ","Turkey","ASIA"
"3419",34,245,7,"NJ","UnitedArabEmirates",NA
"3420",34,246,20,"NJ","Uzbekistan","ASIA"
"3421",34,247,164,"NJ","Vietnam","ASIA"
"3422",34,249,23,"NJ","Asia",NA
"3423",34,253,12,"NJ","SouthCentralAsia",NA
"3424",34,254,3,"NJ","OtherAsia",NA
"3425",34,300,4,"NJ","Bermuda",NA
"3426",34,301,180,"NJ","Canada","AMERICA"
"3427",34,303,884,"NJ","Mexico","AMERICA"
"3428",34,310,12,"NJ","Belize","AMERICA"
"3429",34,311,79,"NJ","CostaRica","AMERICA"
"3430",34,312,271,"NJ","ElSalvador","AMERICA"
"3431",34,313,305,"NJ","Guatemala","AMERICA"
"3432",34,314,217,"NJ","Honduras","AMERICA"
"3433",34,315,41,"NJ","Nicaragua","AMERICA"
"3434",34,316,40,"NJ","Panama","AMERICA"
"3435",34,321,7,"NJ","Antigua",NA
"3436",34,323,3,"NJ","Bahamas","AMERICA"
"3437",34,324,31,"NJ","Barbados","AMERICA"
"3438",34,327,353,"NJ","Cuba","AMERICA"
"3439",34,328,17,"NJ","Dominica","AMERICA"
"3440",34,329,1168,"NJ","DominicanRepublic","AMERICA"
"3441",34,330,13,"NJ","Grenada","AMERICA"
"3442",34,332,272,"NJ","Haiti","AMERICA"
"3443",34,333,326,"NJ","Jamaica","AMERICA"
"3444",34,339,5,"NJ","St.Lucia",NA
"3445",34,340,10,"NJ","St.Vincent",NA
"3446",34,341,124,"NJ","Trinidad",NA
"3447",34,343,12,"NJ","WestIndies",NA
"3448",34,344,16,"NJ","Caribbean",NA
"3449",34,360,92,"NJ","Argentina","AMERICA"
"3450",34,361,24,"NJ","Bolivia","AMERICA"
"3451",34,362,267,"NJ","Brazil","AMERICA"
"3452",34,363,51,"NJ","Chile","AMERICA"
"3453",34,364,622,"NJ","Colombia","AMERICA"
"3454",34,365,567,"NJ","Ecuador","AMERICA"
"3455",34,368,186,"NJ","Guyana","AMERICA"
"3456",34,369,13,"NJ","Paraguay","AMERICA"
"3457",34,370,426,"NJ","Peru","AMERICA"
"3458",34,372,53,"NJ","Uruguay","AMERICA"
"3459",34,373,51,"NJ","Venezuela","AMERICA"
"3460",34,374,10,"NJ","SouthAmerica",NA
"3461",34,399,9,"NJ","Americas",NA
"3462",34,400,12,"NJ","Algeria","AFRICA"
"3463",34,407,6,"NJ","Cameroon","AFRICA"
"3464",34,408,7,"NJ","CapeVerde","AFRICA"
"3465",34,414,288,"NJ","Egypt","AFRICA"
"3466",34,416,23,"NJ","Ethiopia","AFRICA"
"3467",34,417,2,"NJ","Eritrea","AFRICA"
"3468",34,421,125,"NJ","Ghana","AFRICA"
"3469",34,423,4,"NJ","Guinea","AFRICA"
"3470",34,427,51,"NJ","Kenya","AFRICA"
"3471",34,429,49,"NJ","Liberia","AFRICA"
"3472",34,436,39,"NJ","Morocco","AFRICA"
"3473",34,440,134,"NJ","Nigeria","AFRICA"
"3474",34,444,15,"NJ","Senegal","AFRICA"
"3475",34,447,19,"NJ","SierraLeone","AFRICA"
"3476",34,449,21,"NJ","SouthAfrica","AFRICA"
"3477",34,451,2,"NJ","Sudan","AFRICA"
"3478",34,453,7,"NJ","Tanzania","AFRICA"
"3479",34,454,3,"NJ","Togo","AFRICA"
"3480",34,457,9,"NJ","Uganda","AFRICA"
"3481",34,459,1,"NJ","DemocraticRepublicofCongo",NA
"3482",34,460,3,"NJ","Zambia","AFRICA"
"3483",34,461,2,"NJ","Zimbabwe","AFRICA"
"3484",34,462,29,"NJ","Africa",NA
"3485",34,463,4,"NJ","EasternAfrica",NA
"3486",34,464,6,"NJ","NorthernAfrica",NA
"3487",34,467,9,"NJ","WesternAfrica",NA
"3488",34,468,12,"NJ","OtherAfrica",NA
"3489",34,501,27,"NJ","Australia","OCEANIA"
"3490",34,508,2,"NJ","Fiji","OCEANIA"
"3491",34,512,1,"NJ","Micronesia","OCEANIA"
"3492",34,515,5,"NJ","NewZealand","OCEANIA"
"3493",35,102,3,"NM","Austria","EUROPE"
"3494",35,103,1,"NM","Belgium","EUROPE"
"3495",35,108,3,"NM","Finland","EUROPE"
"3496",35,109,8,"NM","France","EUROPE"
"3497",35,110,40,"NM","Germany","EUROPE"
"3498",35,116,2,"NM","Greece","EUROPE"
"3499",35,117,4,"NM","Hungary","EUROPE"
"3500",35,119,3,"NM","Ireland","EUROPE"
"3501",35,120,5,"NM","Italy","EUROPE"
"3502",35,126,3,"NM","Netherlands","EUROPE"
"3503",35,128,8,"NM","Poland","EUROPE"
"3504",35,129,2,"NM","Portugal","EUROPE"
"3505",35,130,1,"NM","AzoresIslands",NA
"3506",35,132,5,"NM","Romania","EUROPE"
"3507",35,134,3,"NM","Spain","EUROPE"
"3508",35,136,1,"NM","Sweden","EUROPE"
"3509",35,137,3,"NM","Switzerland","EUROPE"
"3510",35,138,13,"NM","UnitedKingdom","EUROPE"
"3511",35,139,22,"NM","England","EUROPE"
"3512",35,140,6,"NM","Scotland","EUROPE"
"3513",35,147,3,"NM","Yugoslavia","EUROPE"
"3514",35,148,1,"NM","CzechRepublic","EUROPE"
"3515",35,149,1,"NM","Slovakia","EUROPE"
"3516",35,151,1,"NM","Croatia","EUROPE"
"3517",35,154,1,"NM","Serbia","EUROPE"
"3518",35,162,1,"NM","Moldova","EUROPE"
"3519",35,163,13,"NM","Russia",NA
"3520",35,164,3,"NM","Ukraine","EUROPE"
"3521",35,165,1,"NM","USSR",NA
"3522",35,169,1,"NM","OtherEurope",NA
"3523",35,202,2,"NM","Bangladesh","ASIA"
"3524",35,205,1,"NM","Myanmar",NA
"3525",35,206,1,"NM","Cambodia","ASIA"
"3526",35,207,23,"NM","China","ASIA"
"3527",35,210,23,"NM","India","ASIA"
"3528",35,211,3,"NM","Indonesia","ASIA"
"3529",35,212,6,"NM","Iran","ASIA"
"3530",35,213,6,"NM","Iraq","ASIA"
"3531",35,214,2,"NM","Israel","ASIA"
"3532",35,215,15,"NM","Japan","ASIA"
"3533",35,216,2,"NM","Jordan","ASIA"
"3534",35,217,22,"NM","Korea",NA
"3535",35,218,1,"NM","Kazakhstan","ASIA"
"3536",35,223,2,"NM","Laos","ASIA"
"3537",35,229,4,"NM","Nepal","ASIA"
"3538",35,231,1,"NM","Pakistan","ASIA"
"3539",35,233,24,"NM","Philippines","ASIA"
"3540",35,236,1,"NM","Singapore","ASIA"
"3541",35,240,8,"NM","Taiwan","ASIA"
"3542",35,242,10,"NM","Thailand","ASIA"
"3543",35,243,2,"NM","Turkey","ASIA"
"3544",35,247,39,"NM","Vietnam","ASIA"
"3545",35,249,2,"NM","Asia",NA
"3546",35,254,2,"NM","OtherAsia",NA
"3547",35,301,18,"NM","Canada","AMERICA"
"3548",35,303,1149,"NM","Mexico","AMERICA"
"3549",35,311,6,"NM","CostaRica","AMERICA"
"3550",35,312,21,"NM","ElSalvador","AMERICA"
"3551",35,313,6,"NM","Guatemala","AMERICA"
"3552",35,314,8,"NM","Honduras","AMERICA"
"3553",35,315,2,"NM","Nicaragua","AMERICA"
"3554",35,316,7,"NM","Panama","AMERICA"
"3555",35,327,19,"NM","Cuba","AMERICA"
"3556",35,329,1,"NM","DominicanRepublic","AMERICA"
"3557",35,333,2,"NM","Jamaica","AMERICA"
"3558",35,360,2,"NM","Argentina","AMERICA"
"3559",35,361,3,"NM","Bolivia","AMERICA"
"3560",35,362,4,"NM","Brazil","AMERICA"
"3561",35,363,4,"NM","Chile","AMERICA"
"3562",35,364,10,"NM","Colombia","AMERICA"
"3563",35,365,9,"NM","Ecuador","AMERICA"
"3564",35,370,6,"NM","Peru","AMERICA"
"3565",35,407,1,"NM","Cameroon","AFRICA"
"3566",35,416,3,"NM","Ethiopia","AFRICA"
"3567",35,427,4,"NM","Kenya","AFRICA"
"3568",35,436,1,"NM","Morocco","AFRICA"
"3569",35,449,1,"NM","SouthAfrica","AFRICA"
"3570",35,453,4,"NM","Tanzania","AFRICA"
"3571",35,461,1,"NM","Zimbabwe","AFRICA"
"3572",35,462,1,"NM","Africa",NA
"3573",35,463,1,"NM","EasternAfrica",NA
"3574",35,467,1,"NM","WesternAfrica",NA
"3575",35,501,4,"NM","Australia","OCEANIA"
"3576",35,515,1,"NM","NewZealand","OCEANIA"
"3577",35,527,1,"NM","Samoa","OCEANIA"
"3578",36,100,186,"NY","Albania","EUROPE"
"3579",36,102,64,"NY","Austria","EUROPE"
"3580",36,103,48,"NY","Belgium","EUROPE"
"3581",36,104,77,"NY","Bulgaria","EUROPE"
"3582",36,105,45,"NY","Czechoslovakia",NA
"3583",36,106,21,"NY","Denmark","EUROPE"
"3584",36,108,17,"NY","Finland","EUROPE"
"3585",36,109,228,"NY","France","EUROPE"
"3586",36,110,545,"NY","Germany","EUROPE"
"3587",36,116,325,"NY","Greece","EUROPE"
"3588",36,117,133,"NY","Hungary","EUROPE"
"3589",36,118,5,"NY","Iceland","EUROPE"
"3590",36,119,316,"NY","Ireland","EUROPE"
"3591",36,120,1150,"NY","Italy","EUROPE"
"3592",36,126,72,"NY","Netherlands","EUROPE"
"3593",36,127,17,"NY","Norway","EUROPE"
"3594",36,128,713,"NY","Poland","EUROPE"
"3595",36,129,92,"NY","Portugal","EUROPE"
"3596",36,132,197,"NY","Romania","EUROPE"
"3597",36,134,124,"NY","Spain","EUROPE"
"3598",36,136,39,"NY","Sweden","EUROPE"
"3599",36,137,51,"NY","Switzerland","EUROPE"
"3600",36,138,310,"NY","UnitedKingdom","EUROPE"
"3601",36,139,299,"NY","England","EUROPE"
"3602",36,140,54,"NY","Scotland","EUROPE"
"3603",36,147,76,"NY","Yugoslavia","EUROPE"
"3604",36,148,27,"NY","CzechRepublic","EUROPE"
"3605",36,149,24,"NY","Slovakia","EUROPE"
"3606",36,150,83,"NY","BosniaandHerzegovina",NA
"3607",36,151,83,"NY","Croatia","EUROPE"
"3608",36,152,25,"NY","Macedonia","EUROPE"
"3609",36,154,39,"NY","Serbia","EUROPE"
"3610",36,156,39,"NY","Latvia","EUROPE"
"3611",36,157,28,"NY","Lithuania","EUROPE"
"3612",36,158,24,"NY","Armenia","EUROPE"
"3613",36,159,52,"NY","Azerbaijan","EUROPE"
"3614",36,160,159,"NY","Belarus","EUROPE"
"3615",36,161,70,"NY","Georgia","EUROPE"
"3616",36,162,68,"NY","Moldova","EUROPE"
"3617",36,163,685,"NY","Russia",NA
"3618",36,164,752,"NY","Ukraine","EUROPE"
"3619",36,165,112,"NY","USSR",NA
"3620",36,168,68,"NY","Montenegro","EUROPE"
"3621",36,169,75,"NY","OtherEurope",NA
"3622",36,200,64,"NY","Afghanistan","ASIA"
"3623",36,202,722,"NY","Bangladesh","ASIA"
"3624",36,203,54,"NY","Bhutan","ASIA"
"3625",36,205,136,"NY","Myanmar",NA
"3626",36,206,24,"NY","Cambodia","ASIA"
"3627",36,207,3181,"NY","China","ASIA"
"3628",36,208,29,"NY","Cyprus","EUROPE"
"3629",36,209,433,"NY","HongKong","ASIA"
"3630",36,210,1387,"NY","India","ASIA"
"3631",36,211,43,"NY","Indonesia","ASIA"
"3632",36,212,166,"NY","Iran","ASIA"
"3633",36,213,28,"NY","Iraq","ASIA"
"3634",36,214,271,"NY","Israel","ASIA"
"3635",36,215,265,"NY","Japan","ASIA"
"3636",36,216,60,"NY","Jordan","ASIA"
"3637",36,217,878,"NY","Korea",NA
"3638",36,218,37,"NY","Kazakhstan","ASIA"
"3639",36,222,12,"NY","Kuwait","ASIA"
"3640",36,223,16,"NY","Laos","ASIA"
"3641",36,224,76,"NY","Lebanon","ASIA"
"3642",36,226,125,"NY","Malaysia","ASIA"
"3643",36,229,69,"NY","Nepal","ASIA"
"3644",36,231,502,"NY","Pakistan","ASIA"
"3645",36,233,816,"NY","Philippines","ASIA"
"3646",36,235,25,"NY","SaudiArabia","ASIA"
"3647",36,236,35,"NY","Singapore","ASIA"
"3648",36,238,59,"NY","SriLanka","ASIA"
"3649",36,239,65,"NY","Syria","ASIA"
"3650",36,240,395,"NY","Taiwan","ASIA"
"3651",36,242,110,"NY","Thailand","ASIA"
"3652",36,243,161,"NY","Turkey","ASIA"
"3653",36,245,5,"NY","UnitedArabEmirates",NA
"3654",36,246,217,"NY","Uzbekistan","ASIA"
"3655",36,247,284,"NY","Vietnam","ASIA"
"3656",36,248,104,"NY","Yemen","ASIA"
"3657",36,249,29,"NY","Asia",NA
"3658",36,253,27,"NY","SouthCentralAsia",NA
"3659",36,254,19,"NY","OtherAsia",NA
"3660",36,300,10,"NY","Bermuda",NA
"3661",36,301,629,"NY","Canada","AMERICA"
"3662",36,303,1511,"NY","Mexico","AMERICA"
"3663",36,310,88,"NY","Belize","AMERICA"
"3664",36,311,75,"NY","CostaRica","AMERICA"
"3665",36,312,715,"NY","ElSalvador","AMERICA"
"3666",36,313,454,"NY","Guatemala","AMERICA"
"3667",36,314,317,"NY","Honduras","AMERICA"
"3668",36,315,68,"NY","Nicaragua","AMERICA"
"3669",36,316,166,"NY","Panama","AMERICA"
"3670",36,321,68,"NY","Antigua",NA
"3671",36,323,18,"NY","Bahamas","AMERICA"
"3672",36,324,264,"NY","Barbados","AMERICA"
"3673",36,327,230,"NY","Cuba","AMERICA"
"3674",36,328,72,"NY","Dominica","AMERICA"
"3675",36,329,3056,"NY","DominicanRepublic","AMERICA"
"3676",36,330,192,"NY","Grenada","AMERICA"
"3677",36,332,1109,"NY","Haiti","AMERICA"
"3678",36,333,2014,"NY","Jamaica","AMERICA"
"3679",36,339,91,"NY","St.Lucia",NA
"3680",36,340,120,"NY","St.Vincent",NA
"3681",36,341,960,"NY","Trinidad",NA
"3682",36,343,153,"NY","WestIndies",NA
"3683",36,344,98,"NY","Caribbean",NA
"3684",36,360,173,"NY","Argentina","AMERICA"
"3685",36,361,44,"NY","Bolivia","AMERICA"
"3686",36,362,235,"NY","Brazil","AMERICA"
"3687",36,363,88,"NY","Chile","AMERICA"
"3688",36,364,779,"NY","Colombia","AMERICA"
"3689",36,365,1234,"NY","Ecuador","AMERICA"
"3690",36,368,1540,"NY","Guyana","AMERICA"
"3691",36,369,31,"NY","Paraguay","AMERICA"
"3692",36,370,366,"NY","Peru","AMERICA"
"3693",36,372,43,"NY","Uruguay","AMERICA"
"3694",36,373,109,"NY","Venezuela","AMERICA"
"3695",36,374,32,"NY","SouthAmerica",NA
"3696",36,399,27,"NY","Americas",NA
"3697",36,400,16,"NY","Algeria","AFRICA"
"3698",36,407,16,"NY","Cameroon","AFRICA"
"3699",36,408,4,"NY","CapeVerde","AFRICA"
"3700",36,412,11,"NY","Congo","AFRICA"
"3701",36,414,203,"NY","Egypt","AFRICA"
"3702",36,416,42,"NY","Ethiopia","AFRICA"
"3703",36,417,11,"NY","Eritrea","AFRICA"
"3704",36,420,33,"NY","Gambia","AFRICA"
"3705",36,421,228,"NY","Ghana","AFRICA"
"3706",36,423,43,"NY","Guinea","AFRICA"
"3707",36,427,41,"NY","Kenya","AFRICA"
"3708",36,429,49,"NY","Liberia","AFRICA"
"3709",36,430,2,"NY","Libya","AFRICA"
"3710",36,436,62,"NY","Morocco","AFRICA"
"3711",36,440,183,"NY","Nigeria","AFRICA"
"3712",36,444,54,"NY","Senegal","AFRICA"
"3713",36,447,41,"NY","SierraLeone","AFRICA"
"3714",36,448,13,"NY","Somalia","AFRICA"
"3715",36,449,45,"NY","SouthAfrica","AFRICA"
"3716",36,451,24,"NY","Sudan","AFRICA"
"3717",36,453,17,"NY","Tanzania","AFRICA"
"3718",36,454,25,"NY","Togo","AFRICA"
"3719",36,457,9,"NY","Uganda","AFRICA"
"3720",36,459,11,"NY","DemocraticRepublicofCongo",NA
"3721",36,460,5,"NY","Zambia","AFRICA"
"3722",36,461,3,"NY","Zimbabwe","AFRICA"
"3723",36,462,87,"NY","Africa",NA
"3724",36,463,10,"NY","EasternAfrica",NA
"3725",36,464,19,"NY","NorthernAfrica",NA
"3726",36,467,80,"NY","WesternAfrica",NA
"3727",36,468,26,"NY","OtherAfrica",NA
"3728",36,501,75,"NY","Australia","OCEANIA"
"3729",36,512,4,"NY","Micronesia","OCEANIA"
"3730",36,515,20,"NY","NewZealand","OCEANIA"
"3731",36,554,6,"NY","OtherUSIslandAreas",NA
"3732",37,100,2,"NC","Albania","EUROPE"
"3733",37,102,8,"NC","Austria","EUROPE"
"3734",37,103,8,"NC","Belgium","EUROPE"
"3735",37,104,5,"NC","Bulgaria","EUROPE"
"3736",37,105,5,"NC","Czechoslovakia",NA
"3737",37,106,8,"NC","Denmark","EUROPE"
"3738",37,108,10,"NC","Finland","EUROPE"
"3739",37,109,30,"NC","France","EUROPE"
"3740",37,110,177,"NC","Germany","EUROPE"
"3741",37,116,30,"NC","Greece","EUROPE"
"3742",37,117,10,"NC","Hungary","EUROPE"
"3743",37,118,2,"NC","Iceland","EUROPE"
"3744",37,119,21,"NC","Ireland","EUROPE"
"3745",37,120,47,"NC","Italy","EUROPE"
"3746",37,126,21,"NC","Netherlands","EUROPE"
"3747",37,127,5,"NC","Norway","EUROPE"
"3748",37,128,26,"NC","Poland","EUROPE"
"3749",37,129,9,"NC","Portugal","EUROPE"
"3750",37,132,26,"NC","Romania","EUROPE"
"3751",37,134,21,"NC","Spain","EUROPE"
"3752",37,136,8,"NC","Sweden","EUROPE"
"3753",37,137,8,"NC","Switzerland","EUROPE"
"3754",37,138,99,"NC","UnitedKingdom","EUROPE"
"3755",37,139,95,"NC","England","EUROPE"
"3756",37,140,23,"NC","Scotland","EUROPE"
"3757",37,147,2,"NC","Yugoslavia","EUROPE"
"3758",37,148,3,"NC","CzechRepublic","EUROPE"
"3759",37,149,8,"NC","Slovakia","EUROPE"
"3760",37,150,25,"NC","BosniaandHerzegovina",NA
"3761",37,151,4,"NC","Croatia","EUROPE"
"3762",37,154,2,"NC","Serbia","EUROPE"
"3763",37,156,4,"NC","Latvia","EUROPE"
"3764",37,157,6,"NC","Lithuania","EUROPE"
"3765",37,158,1,"NC","Armenia","EUROPE"
"3766",37,160,4,"NC","Belarus","EUROPE"
"3767",37,162,16,"NC","Moldova","EUROPE"
"3768",37,163,44,"NC","Russia",NA
"3769",37,164,33,"NC","Ukraine","EUROPE"
"3770",37,165,2,"NC","USSR",NA
"3771",37,169,3,"NC","OtherEurope",NA
"3772",37,200,7,"NC","Afghanistan","ASIA"
"3773",37,202,28,"NC","Bangladesh","ASIA"
"3774",37,203,10,"NC","Bhutan","ASIA"
"3775",37,205,21,"NC","Myanmar",NA
"3776",37,206,14,"NC","Cambodia","ASIA"
"3777",37,207,262,"NC","China","ASIA"
"3778",37,208,1,"NC","Cyprus","EUROPE"
"3779",37,209,5,"NC","HongKong","ASIA"
"3780",37,210,470,"NC","India","ASIA"
"3781",37,211,12,"NC","Indonesia","ASIA"
"3782",37,212,23,"NC","Iran","ASIA"
"3783",37,213,8,"NC","Iraq","ASIA"
"3784",37,214,19,"NC","Israel","ASIA"
"3785",37,215,56,"NC","Japan","ASIA"
"3786",37,216,17,"NC","Jordan","ASIA"
"3787",37,217,158,"NC","Korea",NA
"3788",37,218,3,"NC","Kazakhstan","ASIA"
"3789",37,222,6,"NC","Kuwait","ASIA"
"3790",37,223,59,"NC","Laos","ASIA"
"3791",37,224,11,"NC","Lebanon","ASIA"
"3792",37,226,25,"NC","Malaysia","ASIA"
"3793",37,229,15,"NC","Nepal","ASIA"
"3794",37,231,50,"NC","Pakistan","ASIA"
"3795",37,233,178,"NC","Philippines","ASIA"
"3796",37,235,6,"NC","SaudiArabia","ASIA"
"3797",37,236,12,"NC","Singapore","ASIA"
"3798",37,238,12,"NC","SriLanka","ASIA"
"3799",37,239,6,"NC","Syria","ASIA"
"3800",37,240,29,"NC","Taiwan","ASIA"
"3801",37,242,43,"NC","Thailand","ASIA"
"3802",37,243,14,"NC","Turkey","ASIA"
"3803",37,245,2,"NC","UnitedArabEmirates",NA
"3804",37,246,4,"NC","Uzbekistan","ASIA"
"3805",37,247,244,"NC","Vietnam","ASIA"
"3806",37,248,6,"NC","Yemen","ASIA"
"3807",37,249,6,"NC","Asia",NA
"3808",37,254,1,"NC","OtherAsia",NA
"3809",37,300,1,"NC","Bermuda",NA
"3810",37,301,143,"NC","Canada","AMERICA"
"3811",37,303,1527,"NC","Mexico","AMERICA"
"3812",37,310,6,"NC","Belize","AMERICA"
"3813",37,311,27,"NC","CostaRica","AMERICA"
"3814",37,312,198,"NC","ElSalvador","AMERICA"
"3815",37,313,121,"NC","Guatemala","AMERICA"
"3816",37,314,206,"NC","Honduras","AMERICA"
"3817",37,315,17,"NC","Nicaragua","AMERICA"
"3818",37,316,29,"NC","Panama","AMERICA"
"3819",37,323,9,"NC","Bahamas","AMERICA"
"3820",37,324,6,"NC","Barbados","AMERICA"
"3821",37,327,56,"NC","Cuba","AMERICA"
"3822",37,328,2,"NC","Dominica","AMERICA"
"3823",37,329,56,"NC","DominicanRepublic","AMERICA"
"3824",37,330,9,"NC","Grenada","AMERICA"
