"","ST","POBP","count","location","country"
"3530",35,213,6,"NM","Iraq"
"3531",35,214,2,"NM","Israel"
"3532",35,215,15,"NM","Japan"
"3533",35,216,2,"NM","Jordan"
"3534",35,217,22,"NM","Korea"
"3535",35,218,1,"NM","Kazakhstan"
"3536",35,223,2,"NM","Laos"
"3537",35,229,4,"NM","Nepal"
"3538",35,231,1,"NM","Pakistan"
"3539",35,233,24,"NM","Philippines"
"3540",35,236,1,"NM","Singapore"
"3541",35,240,8,"NM","Taiwan"
"3542",35,242,10,"NM","Thailand"
"3543",35,243,2,"NM","Turkey"
"3544",35,247,39,"NM","Vietnam"
"3545",35,249,2,"NM","Asia"
"3546",35,254,2,"NM","OtherAsia"
"3547",35,301,18,"NM","Canada"
"3548",35,303,1149,"NM","Mexico"
"3549",35,311,6,"NM","CostaRica"
"3550",35,312,21,"NM","ElSalvador"
"3551",35,313,6,"NM","Guatemala"
"3552",35,314,8,"NM","Honduras"
"3553",35,315,2,"NM","Nicaragua"
"3554",35,316,7,"NM","Panama"
"3555",35,327,19,"NM","Cuba"
"3556",35,329,1,"NM","DominicanRepublic"
"3557",35,333,2,"NM","Jamaica"
"3558",35,360,2,"NM","Argentina"
"3559",35,361,3,"NM","Bolivia"
"3560",35,362,4,"NM","Brazil"
"3561",35,363,4,"NM","Chile"
"3562",35,364,10,"NM","Colombia"
"3563",35,365,9,"NM","Ecuador"
"3564",35,370,6,"NM","Peru"
"3565",35,407,1,"NM","Cameroon"
"3566",35,416,3,"NM","Ethiopia"
"3567",35,427,4,"NM","Kenya"
"3568",35,436,1,"NM","Morocco"
"3569",35,449,1,"NM","SouthAfrica"
"3570",35,453,4,"NM","Tanzania"
"3571",35,461,1,"NM","Zimbabwe"
"3572",35,462,1,"NM","Africa"
"3573",35,463,1,"NM","EasternAfrica"
"3574",35,467,1,"NM","WesternAfrica"
"3575",35,501,4,"NM","Australia"
"3576",35,515,1,"NM","NewZealand"
"3577",35,527,1,"NM","Samoa"
"3578",36,100,186,"NY","Albania"
"3579",36,102,64,"NY","Austria"
"3580",36,103,48,"NY","Belgium"
"3581",36,104,77,"NY","Bulgaria"
"3582",36,105,45,"NY","Czechoslovakia"
"3583",36,106,21,"NY","Denmark"
"3584",36,108,17,"NY","Finland"
"3585",36,109,228,"NY","France"
"3586",36,110,545,"NY","Germany"
"3587",36,116,325,"NY","Greece"
"3588",36,117,133,"NY","Hungary"
"3589",36,118,5,"NY","Iceland"
"3590",36,119,316,"NY","Ireland"
"3591",36,120,1150,"NY","Italy"
"3592",36,126,72,"NY","Netherlands"
"3593",36,127,17,"NY","Norway"
"3594",36,128,713,"NY","Poland"
"3595",36,129,92,"NY","Portugal"
"3596",36,132,197,"NY","Romania"
"3597",36,134,124,"NY","Spain"
"3598",36,136,39,"NY","Sweden"
"3599",36,137,51,"NY","Switzerland"
"3600",36,138,310,"NY","UnitedKingdom"
"3601",36,139,299,"NY","England"
"3602",36,140,54,"NY","Scotland"
"3603",36,147,76,"NY","Yugoslavia"
"3604",36,148,27,"NY","CzechRepublic"
"3605",36,149,24,"NY","Slovakia"
"3606",36,150,83,"NY","BosniaandHerzegovina"
"3607",36,151,83,"NY","Croatia"
"3608",36,152,25,"NY","Macedonia"
"3609",36,154,39,"NY","Serbia"
"3610",36,156,39,"NY","Latvia"
"3611",36,157,28,"NY","Lithuania"
"3612",36,158,24,"NY","Armenia"
"3613",36,159,52,"NY","Azerbaijan"
"3614",36,160,159,"NY","Belarus"
"3615",36,161,70,"NY","Georgia"
"3616",36,162,68,"NY","Moldova"
"3617",36,163,685,"NY","Russia"
"3618",36,164,752,"NY","Ukraine"
"3619",36,165,112,"NY","USSR"
"3620",36,168,68,"NY","Montenegro"
"3621",36,169,75,"NY","OtherEurope"
"3622",36,200,64,"NY","Afghanistan"
"3623",36,202,722,"NY","Bangladesh"
"3624",36,203,54,"NY","Bhutan"
"3625",36,205,136,"NY","Myanmar"
"3626",36,206,24,"NY","Cambodia"
"3627",36,207,3181,"NY","China"
"3628",36,208,29,"NY","Cyprus"
"3629",36,209,433,"NY","HongKong"
"3630",36,210,1387,"NY","India"
"3631",36,211,43,"NY","Indonesia"
"3632",36,212,166,"NY","Iran"
"3633",36,213,28,"NY","Iraq"
"3634",36,214,271,"NY","Israel"
"3635",36,215,265,"NY","Japan"
"3636",36,216,60,"NY","Jordan"
"3637",36,217,878,"NY","Korea"
"3638",36,218,37,"NY","Kazakhstan"
"3639",36,222,12,"NY","Kuwait"
"3640",36,223,16,"NY","Laos"
"3641",36,224,76,"NY","Lebanon"
"3642",36,226,125,"NY","Malaysia"
"3643",36,229,69,"NY","Nepal"
"3644",36,231,502,"NY","Pakistan"
"3645",36,233,816,"NY","Philippines"
"3646",36,235,25,"NY","SaudiArabia"
"3647",36,236,35,"NY","Singapore"
"3648",36,238,59,"NY","SriLanka"
"3649",36,239,65,"NY","Syria"
"3650",36,240,395,"NY","Taiwan"
"3651",36,242,110,"NY","Thailand"
"3652",36,243,161,"NY","Turkey"
"3653",36,245,5,"NY","UnitedArabEmirates"
"3654",36,246,217,"NY","Uzbekistan"
"3655",36,247,284,"NY","Vietnam"
"3656",36,248,104,"NY","Yemen"
"3657",36,249,29,"NY","Asia"
"3658",36,253,27,"NY","SouthCentralAsia"
"3659",36,254,19,"NY","OtherAsia"
"3660",36,300,10,"NY","Bermuda"
"3661",36,301,629,"NY","Canada"
"3662",36,303,1511,"NY","Mexico"
"3663",36,310,88,"NY","Belize"
"3664",36,311,75,"NY","CostaRica"
"3665",36,312,715,"NY","ElSalvador"
"3666",36,313,454,"NY","Guatemala"
"3667",36,314,317,"NY","Honduras"
"3668",36,315,68,"NY","Nicaragua"
"3669",36,316,166,"NY","Panama"
"3670",36,321,68,"NY","Antigua"
"3671",36,323,18,"NY","Bahamas"
"3672",36,324,264,"NY","Barbados"
"3673",36,327,230,"NY","Cuba"
"3674",36,328,72,"NY","Dominica"
"3675",36,329,3056,"NY","DominicanRepublic"
"3676",36,330,192,"NY","Grenada"
"3677",36,332,1109,"NY","Haiti"
"3678",36,333,2014,"NY","Jamaica"
"3679",36,339,91,"NY","St.Lucia"
"3680",36,340,120,"NY","St.Vincent"
"3681",36,341,960,"NY","Trinidad"
"3682",36,343,153,"NY","WestIndies"
"3683",36,344,98,"NY","Caribbean"
"3684",36,360,173,"NY","Argentina"
"3685",36,361,44,"NY","Bolivia"
"3686",36,362,235,"NY","Brazil"
"3687",36,363,88,"NY","Chile"
"3688",36,364,779,"NY","Colombia"
"3689",36,365,1234,"NY","Ecuador"
"3690",36,368,1540,"NY","Guyana"
"3691",36,369,31,"NY","Paraguay"
"3692",36,370,366,"NY","Peru"
"3693",36,372,43,"NY","Uruguay"
"3694",36,373,109,"NY","Venezuela"
"3695",36,374,32,"NY","SouthAmerica"
"3696",36,399,27,"NY","Americas"
"3697",36,400,16,"NY","Algeria"
"3698",36,407,16,"NY","Cameroon"
"3699",36,408,4,"NY","CapeVerde"
"3700",36,412,11,"NY","Congo"
"3701",36,414,203,"NY","Egypt"
"3702",36,416,42,"NY","Ethiopia"
"3703",36,417,11,"NY","Eritrea"
"3704",36,420,33,"NY","Gambia"
"3705",36,421,228,"NY","Ghana"
"3706",36,423,43,"NY","Guinea"
"3707",36,427,41,"NY","Kenya"
"3708",36,429,49,"NY","Liberia"
"3709",36,430,2,"NY","Libya"
"3710",36,436,62,"NY","Morocco"
"3711",36,440,183,"NY","Nigeria"
"3712",36,444,54,"NY","Senegal"
"3713",36,447,41,"NY","SierraLeone"
"3714",36,448,13,"NY","Somalia"
"3715",36,449,45,"NY","SouthAfrica"
"3716",36,451,24,"NY","Sudan"
"3717",36,453,17,"NY","Tanzania"
"3718",36,454,25,"NY","Togo"
"3719",36,457,9,"NY","Uganda"
"3720",36,459,11,"NY","DemocraticRepublicofCongo"
"3721",36,460,5,"NY","Zambia"
"3722",36,461,3,"NY","Zimbabwe"
"3723",36,462,87,"NY","Africa"
"3724",36,463,10,"NY","EasternAfrica"
"3725",36,464,19,"NY","NorthernAfrica"
"3726",36,467,80,"NY","WesternAfrica"
"3727",36,468,26,"NY","OtherAfrica"
"3728",36,501,75,"NY","Australia"
"3729",36,512,4,"NY","Micronesia"
"3730",36,515,20,"NY","NewZealand"
"3731",36,554,6,"NY","OtherUSIslandAreas"
"3732",37,100,2,"NC","Albania"
"3733",37,102,8,"NC","Austria"
"3734",37,103,8,"NC","Belgium"
"3735",37,104,5,"NC","Bulgaria"
"3736",37,105,5,"NC","Czechoslovakia"
"3737",37,106,8,"NC","Denmark"
"3738",37,108,10,"NC","Finland"
"3739",37,109,30,"NC","France"
"3740",37,110,177,"NC","Germany"
"3741",37,116,30,"NC","Greece"
"3742",37,117,10,"NC","Hungary"
"3743",37,118,2,"NC","Iceland"
"3744",37,119,21,"NC","Ireland"
"3745",37,120,47,"NC","Italy"
"3746",37,126,21,"NC","Netherlands"
"3747",37,127,5,"NC","Norway"
"3748",37,128,26,"NC","Poland"
"3749",37,129,9,"NC","Portugal"
"3750",37,132,26,"NC","Romania"
"3751",37,134,21,"NC","Spain"
"3752",37,136,8,"NC","Sweden"
"3753",37,137,8,"NC","Switzerland"
"3754",37,138,99,"NC","UnitedKingdom"
"3755",37,139,95,"NC","England"
"3756",37,140,23,"NC","Scotland"
"3757",37,147,2,"NC","Yugoslavia"
"3758",37,148,3,"NC","CzechRepublic"
"3759",37,149,8,"NC","Slovakia"
"3760",37,150,25,"NC","BosniaandHerzegovina"
"3761",37,151,4,"NC","Croatia"
"3762",37,154,2,"NC","Serbia"
"3763",37,156,4,"NC","Latvia"
"3764",37,157,6,"NC","Lithuania"
"3765",37,158,1,"NC","Armenia"
"3766",37,160,4,"NC","Belarus"
"3767",37,162,16,"NC","Moldova"
"3768",37,163,44,"NC","Russia"
"3769",37,164,33,"NC","Ukraine"
"3770",37,165,2,"NC","USSR"
"3771",37,169,3,"NC","OtherEurope"
"3772",37,200,7,"NC","Afghanistan"
"3773",37,202,28,"NC","Bangladesh"
"3774",37,203,10,"NC","Bhutan"
"3775",37,205,21,"NC","Myanmar"
"3776",37,206,14,"NC","Cambodia"
"3777",37,207,262,"NC","China"
"3778",37,208,1,"NC","Cyprus"
"3779",37,209,5,"NC","HongKong"
"3780",37,210,470,"NC","India"
"3781",37,211,12,"NC","Indonesia"
"3782",37,212,23,"NC","Iran"
"3783",37,213,8,"NC","Iraq"
"3784",37,214,19,"NC","Israel"
"3785",37,215,56,"NC","Japan"
"3786",37,216,17,"NC","Jordan"
"3787",37,217,158,"NC","Korea"
"3788",37,218,3,"NC","Kazakhstan"
"3789",37,222,6,"NC","Kuwait"
"3790",37,223,59,"NC","Laos"
"3791",37,224,11,"NC","Lebanon"
"3792",37,226,25,"NC","Malaysia"
"3793",37,229,15,"NC","Nepal"
"3794",37,231,50,"NC","Pakistan"
"3795",37,233,178,"NC","Philippines"
"3796",37,235,6,"NC","SaudiArabia"
"3797",37,236,12,"NC","Singapore"
"3798",37,238,12,"NC","SriLanka"
"3799",37,239,6,"NC","Syria"
"3800",37,240,29,"NC","Taiwan"
"3801",37,242,43,"NC","Thailand"
"3802",37,243,14,"NC","Turkey"
"3803",37,245,2,"NC","UnitedArabEmirates"
"3804",37,246,4,"NC","Uzbekistan"
"3805",37,247,244,"NC","Vietnam"
"3806",37,248,6,"NC","Yemen"
"3807",37,249,6,"NC","Asia"
"3808",37,254,1,"NC","OtherAsia"
"3809",37,300,1,"NC","Bermuda"
"3810",37,301,143,"NC","Canada"
"3811",37,303,1527,"NC","Mexico"
"3812",37,310,6,"NC","Belize"
"3813",37,311,27,"NC","CostaRica"
"3814",37,312,198,"NC","ElSalvador"
"3815",37,313,121,"NC","Guatemala"
"3816",37,314,206,"NC","Honduras"
"3817",37,315,17,"NC","Nicaragua"
"3818",37,316,29,"NC","Panama"
"3819",37,323,9,"NC","Bahamas"
"3820",37,324,6,"NC","Barbados"
"3821",37,327,56,"NC","Cuba"
"3822",37,328,2,"NC","Dominica"
"3823",37,329,56,"NC","DominicanRepublic"
"3824",37,330,9,"NC","Grenada"
"3825",37,332,24,"NC","Haiti"
"3826",37,333,68,"NC","Jamaica"
"3827",37,339,2,"NC","St.Lucia"
"3828",37,340,4,"NC","St.Vincent"
"3829",37,341,29,"NC","Trinidad"
"3830",37,343,3,"NC","WestIndies"
"3831",37,344,9,"NC","Caribbean"
"3832",37,360,17,"NC","Argentina"
"3833",37,361,1,"NC","Bolivia"
"3834",37,362,40,"NC","Brazil"
"3835",37,363,18,"NC","Chile"
"3836",37,364,126,"NC","Colombia"
"3837",37,365,52,"NC","Ecuador"
"3838",37,368,17,"NC","Guyana"
"3839",37,369,2,"NC","Paraguay"
"3840",37,370,55,"NC","Peru"
"3841",37,372,2,"NC","Uruguay"
"3842",37,373,27,"NC","Venezuela"
"3843",37,374,1,"NC","SouthAmerica"
"3844",37,399,1,"NC","Americas"
"3845",37,400,2,"NC","Algeria"
"3846",37,407,4,"NC","Cameroon"
"3847",37,408,1,"NC","CapeVerde"
"3848",37,412,5,"NC","Congo"
"3849",37,414,14,"NC","Egypt"
"3850",37,416,20,"NC","Ethiopia"
"3851",37,417,9,"NC","Eritrea"
"3852",37,421,30,"NC","Ghana"
"3853",37,427,31,"NC","Kenya"
"3854",37,429,25,"NC","Liberia"
"3855",37,436,12,"NC","Morocco"
"3856",37,440,28,"NC","Nigeria"
"3857",37,444,6,"NC","Senegal"
"3858",37,447,9,"NC","SierraLeone"
"3859",37,448,10,"NC","Somalia"
"3860",37,449,42,"NC","SouthAfrica"
"3861",37,451,4,"NC","Sudan"
"3862",37,453,6,"NC","Tanzania"
"3863",37,454,3,"NC","Togo"
"3864",37,457,11,"NC","Uganda"
"3865",37,459,19,"NC","DemocraticRepublicofCongo"
"3866",37,460,2,"NC","Zambia"
"3867",37,461,9,"NC","Zimbabwe"
"3868",37,462,22,"NC","Africa"
"3869",37,463,5,"NC","EasternAfrica"
"3870",37,464,3,"NC","NorthernAfrica"
"3871",37,467,16,"NC","WesternAfrica"
"3872",37,468,4,"NC","OtherAfrica"
"3873",37,501,13,"NC","Australia"
"3874",37,508,1,"NC","Fiji"
"3875",37,511,2,"NC","MarshallIslands"
"3876",37,515,6,"NC","NewZealand"
"3877",37,527,1,"NC","Samoa"
"3878",37,554,3,"NC","OtherUSIslandAreas"
"3879",38,102,1,"ND","Austria"
"3880",38,109,2,"ND","France"
"3881",38,110,7,"ND","Germany"
"3882",38,117,2,"ND","Hungary"
"3883",38,118,2,"ND","Iceland"
"3884",38,120,1,"ND","Italy"
"3885",38,127,1,"ND","Norway"
"3886",38,132,3,"ND","Romania"
"3887",38,139,2,"ND","England"
"3888",38,140,1,"ND","Scotland"
"3889",38,148,1,"ND","CzechRepublic"
"3890",38,154,1,"ND","Serbia"
"3891",38,162,1,"ND","Moldova"
"3892",38,163,3,"ND","Russia"
"3893",38,164,2,"ND","Ukraine"
"3894",38,207,3,"ND","China"
"3895",38,210,10,"ND","India"
"3896",38,212,1,"ND","Iran"
"3897",38,213,8,"ND","Iraq"
"3898",38,215,3,"ND","Japan"
"3899",38,217,5,"ND","Korea"
"3900",38,229,2,"ND","Nepal"
"3901",38,231,1,"ND","Pakistan"
"3902",38,233,6,"ND","Philippines"
"3903",38,235,3,"ND","SaudiArabia"
"3904",38,236,1,"ND","Singapore"
"3905",38,240,1,"ND","Taiwan"
"3906",38,243,1,"ND","Turkey"
"3907",38,246,1,"ND","Uzbekistan"
"3908",38,247,2,"ND","Vietnam"
"3909",38,253,1,"ND","SouthCentralAsia"
"3910",38,254,1,"ND","OtherAsia"
"3911",38,301,39,"ND","Canada"
"3912",38,303,8,"ND","Mexico"
"3913",38,313,2,"ND","Guatemala"
"3914",38,314,1,"ND","Honduras"
"3915",38,329,2,"ND","DominicanRepublic"
"3916",38,340,1,"ND","St.Vincent"
"3917",38,362,4,"ND","Brazil"
"3918",38,407,2,"ND","Cameroon"
"3919",38,416,1,"ND","Ethiopia"
"3920",38,421,2,"ND","Ghana"
"3921",38,427,1,"ND","Kenya"
"3922",38,429,2,"ND","Liberia"
"3923",38,449,1,"ND","SouthAfrica"
"3924",38,463,2,"ND","EasternAfrica"
"3925",38,511,2,"ND","MarshallIslands"
"3926",39,100,23,"OH","Albania"
"3927",39,102,20,"OH","Austria"
"3928",39,103,4,"OH","Belgium"
"3929",39,104,9,"OH","Bulgaria"
"3930",39,105,7,"OH","Czechoslovakia"
"3931",39,106,3,"OH","Denmark"
"3932",39,108,4,"OH","Finland"
"3933",39,109,21,"OH","France"
"3934",39,110,174,"OH","Germany"
"3935",39,116,39,"OH","Greece"
"3936",39,117,40,"OH","Hungary"
"3937",39,118,2,"OH","Iceland"
"3938",39,119,30,"OH","Ireland"
"3939",39,120,87,"OH","Italy"
"3940",39,126,18,"OH","Netherlands"
"3941",39,127,6,"OH","Norway"
"3942",39,128,45,"OH","Poland"
"3943",39,129,4,"OH","Portugal"
"3944",39,132,69,"OH","Romania"
"3945",39,134,9,"OH","Spain"
"3946",39,136,8,"OH","Sweden"
"3947",39,137,18,"OH","Switzerland"
"3948",39,138,52,"OH","UnitedKingdom"
"3949",39,139,78,"OH","England"
"3950",39,140,10,"OH","Scotland"
"3951",39,147,22,"OH","Yugoslavia"
"3952",39,148,5,"OH","CzechRepublic"
"3953",39,149,7,"OH","Slovakia"
"3954",39,150,37,"OH","BosniaandHerzegovina"
"3955",39,151,34,"OH","Croatia"
"3956",39,152,14,"OH","Macedonia"
"3957",39,154,15,"OH","Serbia"
"3958",39,156,14,"OH","Latvia"
"3959",39,157,16,"OH","Lithuania"
"3960",39,158,2,"OH","Armenia"
"3961",39,160,15,"OH","Belarus"
"3962",39,161,3,"OH","Georgia"
"3963",39,162,7,"OH","Moldova"
"3964",39,163,87,"OH","Russia"
"3965",39,164,99,"OH","Ukraine"
"3966",39,165,8,"OH","USSR"
"3967",39,168,1,"OH","Montenegro"
"3968",39,169,25,"OH","OtherEurope"
"3969",39,200,6,"OH","Afghanistan"
"3970",39,202,22,"OH","Bangladesh"
"3971",39,203,33,"OH","Bhutan"
"3972",39,205,12,"OH","Myanmar"
"3973",39,206,26,"OH","Cambodia"
"3974",39,207,323,"OH","China"
"3975",39,208,6,"OH","Cyprus"
"3976",39,209,17,"OH","HongKong"
"3977",39,210,375,"OH","India"
"3978",39,211,7,"OH","Indonesia"
"3979",39,212,33,"OH","Iran"
"3980",39,213,20,"OH","Iraq"
"3981",39,214,27,"OH","Israel"
"3982",39,215,58,"OH","Japan"
"3983",39,216,29,"OH","Jordan"
"3984",39,217,123,"OH","Korea"
"3985",39,218,5,"OH","Kazakhstan"
"3986",39,222,7,"OH","Kuwait"
"3987",39,223,32,"OH","Laos"
"3988",39,224,52,"OH","Lebanon"
"3989",39,226,10,"OH","Malaysia"
"3990",39,229,13,"OH","Nepal"
"3991",39,231,28,"OH","Pakistan"
"3992",39,233,88,"OH","Philippines"
"3993",39,235,44,"OH","SaudiArabia"
"3994",39,236,3,"OH","Singapore"
"3995",39,238,12,"OH","SriLanka"
"3996",39,239,20,"OH","Syria"
"3997",39,240,46,"OH","Taiwan"
"3998",39,242,26,"OH","Thailand"
"3999",39,243,27,"OH","Turkey"
"4000",39,245,1,"OH","UnitedArabEmirates"
"4001",39,246,11,"OH","Uzbekistan"
"4002",39,247,98,"OH","Vietnam"
"4003",39,248,3,"OH","Yemen"
"4004",39,249,22,"OH","Asia"
"4005",39,254,3,"OH","OtherAsia"
"4006",39,301,168,"OH","Canada"
"4007",39,303,321,"OH","Mexico"
"4008",39,310,3,"OH","Belize"
"4009",39,311,6,"OH","CostaRica"
"4010",39,312,34,"OH","ElSalvador"
"4011",39,313,62,"OH","Guatemala"
"4012",39,314,17,"OH","Honduras"
"4013",39,315,2,"OH","Nicaragua"
"4014",39,316,12,"OH","Panama"
"4015",39,321,1,"OH","Antigua"
"4016",39,324,1,"OH","Barbados"
"4017",39,327,14,"OH","Cuba"
"4018",39,328,2,"OH","Dominica"
"4019",39,329,17,"OH","DominicanRepublic"
"4020",39,332,8,"OH","Haiti"
"4021",39,333,44,"OH","Jamaica"
"4022",39,339,5,"OH","St.Lucia"
"4023",39,341,10,"OH","Trinidad"
"4024",39,343,2,"OH","WestIndies"
"4025",39,360,15,"OH","Argentina"
"4026",39,361,8,"OH","Bolivia"
"4027",39,362,25,"OH","Brazil"
"4028",39,363,8,"OH","Chile"
"4029",39,364,35,"OH","Colombia"
"4030",39,365,12,"OH","Ecuador"
"4031",39,368,15,"OH","Guyana"
"4032",39,370,23,"OH","Peru"
"4033",39,372,5,"OH","Uruguay"
"4034",39,373,24,"OH","Venezuela"
"4035",39,374,2,"OH","SouthAmerica"
"4036",39,400,1,"OH","Algeria"
"4037",39,407,12,"OH","Cameroon"
"4038",39,412,2,"OH","Congo"
"4039",39,414,36,"OH","Egypt"
"4040",39,416,30,"OH","Ethiopia"
"4041",39,417,5,"OH","Eritrea"
"4042",39,420,1,"OH","Gambia"
"4043",39,421,44,"OH","Ghana"
"4044",39,423,2,"OH","Guinea"
"4045",39,427,15,"OH","Kenya"
"4046",39,429,9,"OH","Liberia"
"4047",39,430,4,"OH","Libya"
"4048",39,436,18,"OH","Morocco"
"4049",39,440,32,"OH","Nigeria"
"4050",39,444,11,"OH","Senegal"
"4051",39,447,12,"OH","SierraLeone"
"4052",39,448,42,"OH","Somalia"
"4053",39,449,16,"OH","SouthAfrica"
"4054",39,451,2,"OH","Sudan"
"4055",39,453,4,"OH","Tanzania"
"4056",39,454,6,"OH","Togo"
"4057",39,457,2,"OH","Uganda"
"4058",39,459,5,"OH","DemocraticRepublicofCongo"
"4059",39,460,2,"OH","Zambia"
"4060",39,461,1,"OH","Zimbabwe"
"4061",39,462,10,"OH","Africa"
"4062",39,463,8,"OH","EasternAfrica"
"4063",39,464,1,"OH","NorthernAfrica"
"4064",39,467,18,"OH","WesternAfrica"
"4065",39,468,1,"OH","OtherAfrica"
"4066",39,501,15,"OH","Australia"
"4067",39,515,2,"OH","NewZealand"
"4068",39,527,1,"OH","Samoa"
"4069",40,100,2,"OK","Albania"
"4070",40,102,1,"OK","Austria"
"4071",40,103,1,"OK","Belgium"
"4072",40,104,1,"OK","Bulgaria"
"4073",40,106,1,"OK","Denmark"
"4074",40,108,1,"OK","Finland"
"4075",40,109,6,"OK","France"
"4076",40,110,43,"OK","Germany"
"4077",40,116,1,"OK","Greece"
"4078",40,117,1,"OK","Hungary"
"4079",40,119,1,"OK","Ireland"
"4080",40,120,5,"OK","Italy"
"4081",40,126,1,"OK","Netherlands"
"4082",40,127,2,"OK","Norway"
"4083",40,128,1,"OK","Poland"
"4084",40,129,1,"OK","Portugal"
"4085",40,132,4,"OK","Romania"
"4086",40,134,2,"OK","Spain"
"4087",40,137,1,"OK","Switzerland"
"4088",40,138,6,"OK","UnitedKingdom"
"4089",40,139,23,"OK","England"
"4090",40,140,2,"OK","Scotland"
"4091",40,148,1,"OK","CzechRepublic"
"4092",40,156,1,"OK","Latvia"
"4093",40,161,1,"OK","Georgia"
"4094",40,163,5,"OK","Russia"
"4095",40,164,4,"OK","Ukraine"
"4096",40,169,2,"OK","OtherEurope"
"4097",40,202,6,"OK","Bangladesh"
"4098",40,205,26,"OK","Myanmar"
"4099",40,206,3,"OK","Cambodia"
"4100",40,207,53,"OK","China"
"4101",40,209,5,"OK","HongKong"
"4102",40,210,44,"OK","India"
"4103",40,212,16,"OK","Iran"
"4104",40,213,2,"OK","Iraq"
"4105",40,215,8,"OK","Japan"
"4106",40,216,5,"OK","Jordan"
"4107",40,217,34,"OK","Korea"
"4108",40,223,14,"OK","Laos"
"4109",40,224,2,"OK","Lebanon"
"4110",40,226,3,"OK","Malaysia"
"4111",40,229,1,"OK","Nepal"
"4112",40,231,9,"OK","Pakistan"
"4113",40,233,28,"OK","Philippines"
"4114",40,235,7,"OK","SaudiArabia"
"4115",40,236,3,"OK","Singapore"
"4116",40,238,3,"OK","SriLanka"
"4117",40,239,5,"OK","Syria"
"4118",40,240,7,"OK","Taiwan"
"4119",40,242,13,"OK","Thailand"
"4120",40,243,4,"OK","Turkey"
"4121",40,247,80,"OK","Vietnam"
"4122",40,249,2,"OK","Asia"
"4123",40,253,1,"OK","SouthCentralAsia"
"4124",40,254,2,"OK","OtherAsia"
"4125",40,301,24,"OK","Canada"
"4126",40,303,844,"OK","Mexico"
"4127",40,311,7,"OK","CostaRica"
"4128",40,312,17,"OK","ElSalvador"
"4129",40,313,72,"OK","Guatemala"
"4130",40,314,24,"OK","Honduras"
"4131",40,315,1,"OK","Nicaragua"
"4132",40,316,7,"OK","Panama"
"4133",40,323,1,"OK","Bahamas"
"4134",40,324,1,"OK","Barbados"
"4135",40,327,3,"OK","Cuba"
"4136",40,332,3,"OK","Haiti"
"4137",40,333,4,"OK","Jamaica"
"4138",40,339,1,"OK","St.Lucia"
"4139",40,341,2,"OK","Trinidad"
"4140",40,361,3,"OK","Bolivia"
"4141",40,362,4,"OK","Brazil"
"4142",40,363,3,"OK","Chile"
"4143",40,364,11,"OK","Colombia"
"4144",40,365,5,"OK","Ecuador"
"4145",40,368,1,"OK","Guyana"
"4146",40,370,7,"OK","Peru"
"4147",40,373,10,"OK","Venezuela"
"4148",40,400,1,"OK","Algeria"
"4149",40,407,5,"OK","Cameroon"
"4150",40,414,1,"OK","Egypt"
"4151",40,416,1,"OK","Ethiopia"
"4152",40,421,7,"OK","Ghana"
"4153",40,427,13,"OK","Kenya"
"4154",40,429,5,"OK","Liberia"
"4155",40,430,2,"OK","Libya"
"4156",40,440,8,"OK","Nigeria"
"4157",40,449,2,"OK","SouthAfrica"
"4158",40,453,1,"OK","Tanzania"
"4159",40,457,1,"OK","Uganda"
"4160",40,460,1,"OK","Zambia"
"4161",40,462,7,"OK","Africa"
"4162",40,463,3,"OK","EasternAfrica"
"4163",40,467,1,"OK","WesternAfrica"
"4164",40,501,4,"OK","Australia"
"4165",40,512,2,"OK","Micronesia"
"4166",40,515,3,"OK","NewZealand"
"4167",41,100,4,"OR","Albania"
"4168",41,102,7,"OR","Austria"
"4169",41,103,11,"OR","Belgium"
"4170",41,104,7,"OR","Bulgaria"
"4171",41,105,4,"OR","Czechoslovakia"
"4172",41,106,5,"OR","Denmark"
"4173",41,108,4,"OR","Finland"
"4174",41,109,14,"OR","France"
"4175",41,110,95,"OR","Germany"
"4176",41,116,9,"OR","Greece"
"4177",41,117,4,"OR","Hungary"
"4178",41,118,1,"OR","Iceland"
"4179",41,119,13,"OR","Ireland"
"4180",41,120,10,"OR","Italy"
"4181",41,126,27,"OR","Netherlands"
"4182",41,127,8,"OR","Norway"
"4183",41,128,8,"OR","Poland"
"4184",41,129,5,"OR","Portugal"
"4185",41,132,45,"OR","Romania"
"4186",41,134,5,"OR","Spain"
"4187",41,136,7,"OR","Sweden"
"4188",41,137,15,"OR","Switzerland"
"4189",41,138,63,"OR","UnitedKingdom"
"4190",41,139,71,"OR","England"
"4191",41,140,15,"OR","Scotland"
"4192",41,148,4,"OR","CzechRepublic"
"4193",41,150,7,"OR","BosniaandHerzegovina"
"4194",41,151,3,"OR","Croatia"
"4195",41,156,3,"OR","Latvia"
"4196",41,158,3,"OR","Armenia"
"4197",41,159,1,"OR","Azerbaijan"
"4198",41,160,7,"OR","Belarus"
"4199",41,162,6,"OR","Moldova"
"4200",41,163,68,"OR","Russia"
"4201",41,164,118,"OR","Ukraine"
"4202",41,165,10,"OR","USSR"
"4203",41,169,3,"OR","OtherEurope"
"4204",41,200,3,"OR","Afghanistan"
"4205",41,203,8,"OR","Bhutan"
"4206",41,205,10,"OR","Myanmar"
"4207",41,206,24,"OR","Cambodia"
"4208",41,207,162,"OR","China"
"4209",41,209,24,"OR","HongKong"
